pickup lat, pickup lon, hour, count, passengers, fare, trip time, trip distance, JFK trips, credit payments, cash payments,coffee,trending,food,sights,arts,specials,topPicks,outdoors,shops,drinks,neighborhood,cluster
40.84,-73.9,14,3,2,17.13,18.33,3.53,0,0,1,66,0,89,30,17,4,26,24,48,44,Bronx,4
40.84,-73.9,15,3,1,26.84,31,4.41,0,1,0,66,0,89,30,17,4,26,24,48,44,Bronx,13
40.84,-73.9,16,2,3,33.33,35.5,7.41,0,0.5,0.5,66,0,89,30,17,4,26,24,48,44,Bronx,3
40.84,-73.9,17,5,1,13.54,12.8,2.35,0,0.4,0.6,66,0,89,30,17,4,26,24,48,44,Bronx,1
40.84,-73.9,18,1,1,10.56,8,1.5,0,1,0,66,0,89,30,17,4,26,24,48,44,Bronx,22
40.84,-73.9,19,3,1,13.63,5.67,4.76,0,0.33,0.67,66,0,89,30,17,4,26,24,48,44,Bronx,12
40.84,-73.9,2,5,1.2,16.84,13,4.02,0,0.6,0.4,66,0,89,30,17,4,26,24,48,44,Bronx,11
40.84,-73.9,20,4,3.25,11.3,8,2.33,0,0.5,0.5,66,0,89,30,17,4,26,24,48,44,Bronx,29
40.84,-73.9,21,6,2.33,13.97,10.17,2.99,0,0.33,0.67,66,0,89,30,17,4,26,24,48,44,Bronx,19
40.84,-73.9,22,7,2.43,29.88,22.57,8.31,0,0.43,0.57,66,0,89,30,17,4,26,24,48,44,Bronx,16
40.84,-73.9,23,12,1.58,13.92,11.25,2.67,0,0.25,0.75,66,0,89,30,17,4,26,24,48,44,Bronx,0
40.84,-73.9,3,7,1,18.45,13.14,4.45,0,0.43,0.57,66,0,89,30,17,4,26,24,48,44,Bronx,24
40.84,-73.9,4,10,1.3,11.8,9.1,2.45,0,0.3,0.7,66,0,89,30,17,4,26,24,48,44,Bronx,6
40.84,-73.9,5,2,3.5,20.05,14,5.93,0,0,1,66,0,89,30,17,4,26,24,48,44,Bronx,20
40.84,-73.9,6,5,2.2,23.38,12,6.17,0.2,0.8,0.2,66,0,89,30,17,4,26,24,48,44,Bronx,21
40.84,-73.9,7,3,1.33,13.3,13.33,2.97,0,0,0.67,66,0,89,30,17,4,26,24,48,44,Bronx,8
40.84,-73.9,8,4,2.25,23.99,13.25,6.03,0,0.5,0.5,66,0,89,30,17,4,26,24,48,44,Bronx,2
40.84,-73.9,9,5,1.8,34.8,24.2,11.12,0,0.4,0.4,66,0,89,30,17,4,26,24,48,44,Bronx,15
40.84,-73.92,0,10,1.7,20,13.4,5.24,0,0.3,0.7,66,0,89,30,17,4,26,24,48,44,Bronx,7
40.84,-73.92,1,12,1.83,16.72,9.75,5.08,0,0.33,0.67,66,0,89,30,17,4,26,24,48,44,Bronx,9
40.84,-73.92,10,2,1,16.4,15.5,3.1,0,0.5,0.5,66,0,89,30,17,4,26,24,48,44,Bronx,18
40.84,-73.92,11,3,1,10.79,10,2.15,0,0.33,0.67,66,0,89,30,17,4,26,24,48,44,Bronx,23
40.84,-73.92,12,5,2.4,19.04,15.2,4.49,0,0.2,0.8,66,0,89,30,17,4,26,24,48,44,Bronx,17
40.84,-73.92,13,8,2.13,15.84,14.5,3.4,0,0.63,0.38,66,0,89,30,17,4,26,24,48,44,Bronx,10
40.84,-73.92,14,5,1.8,51.65,46,10.2,0.2,0.6,0.4,66,0,89,30,17,4,26,24,48,44,Bronx,4
40.84,-73.92,15,5,1,17.9,21.8,3.34,0,0,1,66,0,89,30,17,4,26,24,48,44,Bronx,13
40.84,-73.92,16,5,1.2,27.63,28.2,5.35,0,0.4,0.6,66,0,89,30,17,4,26,24,48,44,Bronx,3
40.84,-73.92,17,5,1,14.7,16,2.56,0,0.6,0.4,66,0,89,30,17,4,26,24,48,44,Bronx,1
40.84,-73.92,18,4,1.5,34.45,28.5,10.21,0.25,0.25,0.75,66,0,89,30,17,4,26,24,48,44,Bronx,22
40.84,-73.92,19,5,2,15.7,15.2,3.88,0,0.2,0.8,66,0,89,30,17,4,26,24,48,44,Bronx,12
40.84,-73.92,2,8,1.5,16.83,11.13,4.13,0,0.63,0.38,66,0,89,30,17,4,26,24,48,44,Bronx,11
40.84,-73.92,20,6,1.33,17.53,13.5,4.53,0,0.5,0.5,66,0,89,30,17,4,26,24,48,44,Bronx,29
40.84,-73.92,21,7,2.57,9.47,7.86,2.92,0,0.29,0.57,66,0,89,30,17,4,26,24,48,44,Bronx,19
40.84,-73.92,22,7,1.57,22.41,19.57,6.13,0,0.29,0.71,66,0,89,30,17,4,26,24,48,44,Bronx,16
40.84,-73.92,23,15,1.6,17.64,15.87,3.75,0,0.4,0.6,66,0,89,30,17,4,26,24,48,44,Bronx,0
40.84,-73.92,3,11,1.36,18.34,11.18,4.15,0,0.36,0.64,66,0,89,30,17,4,26,24,48,44,Bronx,24
40.84,-73.92,4,14,1.71,17.42,10.79,4.48,0,0.43,0.57,66,0,89,30,17,4,26,24,48,44,Bronx,6
40.84,-73.92,5,10,2.2,22.67,15.3,6.57,0,0.2,0.8,66,0,89,30,17,4,26,24,48,44,Bronx,20
40.84,-73.92,6,12,1.33,11.73,9.67,2.83,0,0.33,0.67,66,0,89,30,17,4,26,24,48,44,Bronx,14
40.84,-73.92,7,12,2.5,16.56,14.33,3.72,0,0.58,0.42,66,0,89,30,17,4,26,24,48,44,Bronx,8
40.84,-73.92,8,6,1.67,12.72,14.83,2.22,0,0.17,0.83,66,0,89,30,17,4,26,24,48,44,Bronx,2
40.84,-73.92,9,4,2,21.44,15.25,5.72,0,0.5,0.5,66,0,89,30,17,4,26,24,48,44,Bronx,15
40.84,-73.93,0,9,2.11,13.58,10.78,2.78,0,0.56,0.44,53,0,73,25,13,4,38,23,29,24,New York,7
40.84,-73.93,1,4,2.25,13.18,8,3.48,0,0,1,53,0,73,25,13,4,38,23,29,24,New York,9
40.84,-73.93,10,3,1.67,13.91,9.67,3.36,0,0.33,0.67,53,0,73,25,13,4,38,23,29,24,New York,18
40.84,-73.93,11,4,3,17.74,20.75,3.22,0,0.25,0.75,53,0,73,25,13,4,38,23,29,24,New York,23
40.84,-73.93,12,3,2.67,16.47,12,4.27,0,0.33,0.67,53,0,73,25,13,4,38,23,29,24,New York,17
40.84,-73.93,13,3,1,26.5,25.67,7.31,0.33,0.33,0.67,53,0,73,25,13,4,38,23,29,24,New York,10
40.84,-73.93,14,3,2.67,12.09,9.67,2.33,0,0.33,0.67,53,0,73,25,13,4,38,23,29,24,New York,4
40.84,-73.93,15,1,1,11.8,11,2.5,0,1,0,53,0,73,25,13,4,38,23,29,24,New York,13
40.84,-73.93,16,2,1,11.55,13.5,1.36,0,0,1,53,0,73,25,13,4,38,23,29,24,New York,3
40.84,-73.93,17,3,1,14.65,13.33,2.98,0,0.33,0.67,53,0,73,25,13,4,38,23,29,24,New York,1
40.84,-73.93,18,5,1.4,17.06,11.4,3.72,0,0.4,0.6,53,0,73,25,13,4,38,23,29,24,New York,22
40.84,-73.93,19,3,1,13.97,11.33,2.66,0,0.67,0.33,53,0,73,25,13,4,38,23,29,24,New York,12
40.84,-73.93,2,5,1,19.7,13.6,5.65,0,0.2,0.8,53,0,73,25,13,4,38,23,29,24,New York,11
40.84,-73.93,20,4,1.75,17.08,9.75,3.85,0,0.5,0.5,53,0,73,25,13,4,38,23,29,24,New York,29
40.84,-73.93,21,4,1.5,24.05,20.75,6.56,0,0.25,0.75,53,0,73,25,13,4,38,23,29,24,New York,19
40.84,-73.93,22,8,1.63,12.8,9.88,2.93,0,0,1,53,0,73,25,13,4,38,23,29,24,New York,16
40.84,-73.93,23,10,2.1,14.03,11.8,3.04,0,0.3,0.7,53,0,73,25,13,4,38,23,29,24,New York,0
40.84,-73.93,3,3,2.33,9.3,6.67,1.81,0,0,1,53,0,73,25,13,4,38,23,29,24,New York,24
40.84,-73.93,4,5,1,37.4,15,6.99,0,0.4,0.6,53,0,73,25,13,4,38,23,29,24,New York,6
40.84,-73.93,5,3,1.33,36.13,18.33,9.23,0.33,0.67,0.33,53,0,73,25,13,4,38,23,29,24,New York,20
40.84,-73.93,6,3,1,13.55,9.67,3.23,0,0.67,0.33,53,0,73,25,13,4,38,23,29,24,New York,21
40.84,-73.93,7,1,1,5.8,4,0.79,0,0,1,53,0,73,25,13,4,38,23,29,24,New York,8
40.84,-73.93,8,3,3.67,14.25,13.33,2.58,0,1,0,53,0,73,25,13,4,38,23,29,24,New York,2
40.84,-73.94,0,267,1.53,16.94,12.14,3.85,0,0.51,0.48,53,0,73,25,13,4,38,23,29,24,New York,7
40.84,-73.94,1,199,1.61,15.96,10.78,3.65,0,0.49,0.51,53,0,73,25,13,4,38,23,29,24,New York,9
40.84,-73.94,10,297,1.66,22.8,18.88,5.44,0.01,0.62,0.37,53,0,73,25,13,4,38,23,29,24,New York,18
40.84,-73.94,11,263,1.57,21.23,19.33,4.82,0.01,0.57,0.42,53,0,73,25,13,4,38,23,29,24,New York,23
40.84,-73.94,12,246,1.71,21.66,18.11,4.84,0,0.65,0.35,53,0,73,25,13,4,38,23,29,24,New York,17
40.84,-73.94,13,275,1.56,22.64,23.44,5.33,0.01,0.56,0.43,53,0,73,25,13,4,38,23,29,24,New York,10
40.84,-73.94,14,252,1.6,21.6,18.39,5.04,0.01,0.52,0.47,53,0,73,25,13,4,38,23,29,24,New York,4
40.84,-73.94,15,201,1.76,22.14,19.81,4.87,0,0.53,0.47,53,0,73,25,13,4,38,23,29,24,New York,13
40.84,-73.94,16,154,1.64,23.65,20.45,4.96,0,0.63,0.36,53,0,73,25,13,4,38,23,29,24,New York,3
40.84,-73.94,17,190,1.64,22.13,19.79,4.53,0.01,0.53,0.46,53,0,73,25,13,4,38,23,29,24,New York,1
40.84,-73.94,18,165,1.85,20.48,18.58,4.43,0.01,0.55,0.43,53,0,73,25,13,4,38,23,29,24,New York,22
40.84,-73.94,19,171,1.72,20.41,16.49,4.51,0.01,0.5,0.5,53,0,73,25,13,4,38,23,29,24,New York,12
40.84,-73.94,2,159,1.6,15.65,10.54,3.52,0,0.49,0.51,53,0,73,25,13,4,38,23,29,24,New York,11
40.84,-73.94,20,154,1.78,18.6,14.05,4.29,0.02,0.5,0.5,53,0,73,25,13,4,38,23,29,24,New York,29
40.84,-73.94,21,224,1.68,17.31,13.23,3.88,0,0.51,0.48,53,0,73,25,13,4,38,23,29,24,New York,19
40.84,-73.94,22,278,1.63,17.5,13.13,3.96,0,0.53,0.47,53,0,73,25,13,4,38,23,29,24,New York,16
40.84,-73.94,23,310,1.79,17.45,12.53,4.01,0,0.51,0.48,53,0,73,25,13,4,38,23,29,24,New York,0
40.84,-73.94,3,101,1.91,17,11.48,4.09,0,0.48,0.51,53,0,73,25,13,4,38,23,29,24,New York,24
40.84,-73.94,4,112,1.63,18.33,11.33,4.39,0,0.45,0.54,53,0,73,25,13,4,38,23,29,24,New York,6
40.84,-73.94,5,110,1.42,22.56,12.57,5.74,0.02,0.55,0.45,53,0,73,25,13,4,38,23,29,24,New York,20
40.84,-73.94,6,232,1.64,25.49,22.89,6.62,0.03,0.75,0.25,53,0,73,25,13,4,38,23,29,24,New York,21
40.84,-73.94,7,305,1.62,21.11,16.64,4.89,0.01,0.67,0.32,53,0,73,25,13,4,38,23,29,24,New York,8
40.84,-73.94,8,418,1.68,21.48,18.33,4.91,0.01,0.69,0.31,53,0,73,25,13,4,38,23,29,24,New York,2
40.84,-73.94,9,337,1.74,22.77,18.24,5.45,0.02,0.67,0.33,53,0,73,25,13,4,38,23,29,24,New York,15
40.84,-73.95,0,14,1.93,13.6,8.79,4.25,0,0.57,0.29,53,0,73,25,13,4,38,23,29,24,New York,7
40.84,-73.95,1,16,2.25,14.46,9.56,3.33,0,0.56,0.44,53,0,73,25,13,4,38,23,29,24,New York,9
40.84,-73.95,10,9,1.89,18.9,16.22,4.39,0,0.55,0.45,53,0,73,25,13,4,38,23,29,24,New York,18
40.84,-73.95,11,6,3,20.55,17.83,4.34,0,0.33,0.67,53,0,73,25,13,4,38,23,29,24,New York,23
40.84,-73.95,12,11,1.27,16.22,12.73,4.01,0.09,0.36,0.64,53,0,73,25,13,4,38,23,29,24,New York,17
40.84,-73.95,13,11,1.55,15.3,12.45,3.21,0,0.45,0.55,53,0,73,25,13,4,38,23,29,24,New York,10
40.84,-73.95,14,6,2.84,24.09,19.5,5.72,0,0.33,0.67,53,0,73,25,13,4,38,23,29,24,New York,4
40.84,-73.95,15,4,1,15.81,11.5,3.43,0,0.75,0.25,53,0,73,25,13,4,38,23,29,24,New York,13
40.84,-73.95,16,7,1.29,27.41,22.86,5.35,0,0.57,0.43,53,0,73,25,13,4,38,23,29,24,New York,3
40.84,-73.95,17,5,1.6,22.48,18.6,5.44,0,0.6,0.4,53,0,73,25,13,4,38,23,29,24,New York,1
40.84,-73.95,18,10,1.2,24.95,19.7,5.78,0,0.7,0.3,53,0,73,25,13,4,38,23,29,24,New York,22
40.84,-73.95,19,12,2.33,19.53,15,4.42,0,0.67,0.33,53,0,73,25,13,4,38,23,29,24,New York,12
40.84,-73.95,2,6,1.83,16.89,11.17,4.22,0,0.17,0.83,53,0,73,25,13,4,38,23,29,24,New York,11
40.84,-73.95,20,15,1.4,17.21,11.13,4.09,0,0.87,0.13,53,0,73,25,13,4,38,23,29,24,New York,29
40.84,-73.95,21,20,1.35,13.83,10.15,2.95,0,0.5,0.5,53,0,73,25,13,4,38,23,29,24,New York,19
40.84,-73.95,22,27,1.89,18.98,13.93,4.35,0,0.56,0.44,53,0,73,25,13,4,38,23,29,24,New York,16
40.84,-73.95,23,10,1.8,19.84,13.9,5.14,0,0.6,0.4,53,0,73,25,13,4,38,23,29,24,New York,0
40.84,-73.95,3,3,1.33,18.05,12,4.44,0,0.67,0.33,53,0,73,25,13,4,38,23,29,24,New York,24
40.84,-73.95,4,5,2.8,18.71,10.2,5.25,0,0.6,0.4,53,0,73,25,13,4,38,23,29,24,New York,6
40.84,-73.95,5,2,3,21.58,11,5.88,0,0.5,0.5,53,0,73,25,13,4,38,23,29,24,New York,20
40.84,-73.95,6,10,1.2,21.06,11.5,5.28,0.1,0.4,0.5,53,0,73,25,13,4,38,23,29,24,New York,14
40.84,-73.95,7,12,1.58,18.09,16.33,3.54,0,0.75,0.25,53,0,73,25,13,4,38,23,29,24,New York,8
40.84,-73.95,8,6,2,24.16,19.67,5.56,0,0.83,0.17,53,0,73,25,13,4,38,23,29,24,New York,2
40.84,-73.95,9,15,1.93,21.69,17.27,5.02,0.07,0.67,0.33,53,0,73,25,13,4,38,23,29,24,New York,15
40.84,-73.97,0,3,1,26.97,0,11.3,0,0.33,0.67,35,0,57,3,22,1,24,32,144,20,Leonia,7
40.84,-73.97,1,2,1,31.09,0.5,9.4,0,0.5,0,35,0,57,3,22,1,24,32,144,20,Leonia,9
40.84,-73.97,14,1,1,66,55,14.2,1,1,0,35,0,57,3,22,1,24,32,144,20,Leonia,4
40.84,-73.97,2,2,1.5,32.3,4.5,7.35,0,1,0,35,0,57,3,22,1,24,32,144,20,Leonia,11
40.84,-73.98,1,1,1,9.3,10,2.4,0,0,0,35,0,57,3,22,1,24,32,144,20,Leonia,9
40.84,-73.98,4,1,1,17.8,13,5.3,0,0,1,35,0,57,3,22,1,24,32,144,20,Leonia,6
40.84,-74.01,3,1,1,15.36,11,2.9,0,1,0,20,0,31,0,4,0,16,22,85,17,Ridgefield Park,24
40.84,-74.03,5,2,1,8.8,5.5,1.65,0,0.5,0.5,20,0,31,0,4,0,16,22,85,17,Ridgefield Park,20
40.84,-74.03,6,2,1,10.84,7.5,1.75,0,1,0,20,0,31,0,4,0,16,22,85,17,Ridgefield Park,21
40.84,-74.03,7,2,1,12.23,9.5,2.4,0,0.5,0.5,20,0,31,0,4,0,16,22,85,17,Ridgefield Park,8
40.84,-74.04,10,1,1,13.8,13,2.9,0,0,1,20,0,31,0,4,0,16,22,85,17,Ridgefield Park,18
40.84,-74.04,6,1,1,12.36,8,2.4,0,1,0,20,0,31,0,4,0,16,22,85,17,Ridgefield Park,21
40.84,-74.04,7,1,1,4.8,2,0.5,0,0,1,20,0,31,0,4,0,16,22,85,17,Ridgefield Park,8
40.84,-74.04,8,2,1,13.8,12.5,3.4,0,0,1,20,0,31,0,4,0,16,22,85,17,Ridgefield Park,2
40.84,-74.04,9,3,1,7.13,4.67,1.13,0,0,1,20,0,31,0,4,0,16,22,85,17,Ridgefield Park,15
40.84,-74.06,14,1,1,72.3,0,9.3,0,1,0,18,0,37,3,6,1,18,15,16,13,Teterboro,4
40.84,-74.06,20,1,1,144.35,0,17.9,0,1,0,18,0,37,3,6,1,18,15,16,13,Teterboro,29
40.84,-74.12,0,1,2,24.36,23,4.6,0,1,0,15,0,30,0,3,2,20,24,18,20,Wallington,7
40.84,-74.12,12,1,1,8.3,7,1.4,0,0,1,15,0,30,0,3,2,20,24,18,20,Wallington,17
40.84,-74.12,13,2,2,6.8,4,1.1,0,0,1,15,0,30,0,3,2,20,24,18,20,Wallington,10
40.84,-74.12,14,1,2,12.36,12,1.7,0,1,0,15,0,30,0,3,2,20,24,18,20,Wallington,4
40.84,-74.12,19,1,1,14.76,14,2.4,0,1,0,15,0,30,0,3,2,20,24,18,20,Wallington,12
40.84,-74.12,22,1,1,73.1,0,12.4,0,1,0,15,0,30,0,3,2,20,24,18,20,Wallington,16
40.84,-74.12,23,1,1,10.79,7,1.1,0,1,0,15,0,30,0,3,2,20,24,18,20,Wallington,28
40.84,-74.14,0,1,2,13.8,18,1.6,0,0,1,17,0,20,0,8,2,22,21,17,25,Passaic,7
40.84,-74.14,12,1,2,8.16,4,1.1,0,1,0,17,0,20,0,8,2,22,21,17,25,Passaic,17
40.84,-74.14,13,1,1,5.3,3,0.6,0,0,1,17,0,20,0,8,2,22,21,17,25,Passaic,10
40.84,-74.14,14,2,1.5,15.3,21.5,2.15,0,0.5,0.5,17,0,20,0,8,2,22,21,17,25,Passaic,4
40.84,-74.14,16,1,2,11.27,9,1.8,0,1,0,17,0,20,0,8,2,22,21,17,25,Passaic,3
40.84,-74.14,17,3,2,8.31,6.33,1.13,0,0.67,0.33,17,0,20,0,8,2,22,21,17,25,Passaic,1
40.84,-74.14,19,1,1,14.8,17,1.7,0,1,0,17,0,20,0,8,2,22,21,17,25,Passaic,12
40.84,-74.14,23,1,2,19.56,20,3.1,0,1,0,17,0,20,0,8,2,22,21,17,25,Passaic,28
40.84,-74.14,9,1,1,12.3,13,1.8,0,1,0,17,0,20,0,8,2,22,21,17,25,Passaic,15
40.84,-74.15,13,2,1.5,5.55,3.5,0.75,0,0,1,17,0,20,0,8,2,22,21,17,25,Passaic,10
40.84,-74.15,14,2,1,8.3,7.5,0.95,0,0.5,0.5,17,0,20,0,8,2,22,21,17,25,Passaic,4
40.84,-74.15,15,1,1,13.8,17,2.2,0,0,1,17,0,20,0,8,2,22,21,17,25,Passaic,13
40.84,-74.15,16,1,1,13.56,11,1.8,0,1,0,17,0,20,0,8,2,22,21,17,25,Passaic,3
40.84,-74.15,17,2,1,11.88,11.5,1.4,0,1,0,17,0,20,0,8,2,22,21,17,25,Passaic,1
40.84,-74.15,18,2,1,10.88,9,1.65,0,0.5,0.5,17,0,20,0,8,2,22,21,17,25,Passaic,22
40.84,-74.15,19,3,1,15.89,17.33,2.33,0,0.33,0.67,17,0,20,0,8,2,22,21,17,25,Passaic,12
40.84,-74.18,13,1,1,58.8,57,20.7,1,1,0,10,0,78,1,6,3,12,22,75,9,Clifton,10
40.84,-74.19,17,1,1,4.3,0,0.9,0,0,0,10,0,78,1,6,3,12,22,75,9,Clifton,1
40.84,-74.22,11,1,1,9.75,8,1,0,1,0,4,0,9,0,2,0,8,18,51,3,Cedar Grove,25
40.84,-74.22,15,1,1,7.56,3,1.1,0,1,0,4,0,9,0,2,0,8,18,51,3,Cedar Grove,13
40.84,-74.22,2,1,2,28.5,12,7.3,0,1,0,4,0,9,0,2,0,8,18,51,3,Cedar Grove,11
40.84,-74.22,4,1,2,12.8,10,3.4,0,0,1,4,0,9,0,2,0,8,18,51,3,Cedar Grove,6
40.84,-74.23,0,1,3,13.56,12,1.8,0,1,0,4,0,9,0,2,0,8,18,51,3,Cedar Grove,7
40.84,-74.23,1,1,1,21.8,21,5.7,0,0,1,4,0,9,0,2,0,8,18,51,3,Cedar Grove,9
40.84,-74.23,11,1,2,6.8,4,0.7,0,1,0,4,0,9,0,2,0,8,18,51,3,Cedar Grove,25
40.84,-74.23,12,1,1,10.3,11,1.8,0,0,1,4,0,9,0,2,0,8,18,51,3,Cedar Grove,17
40.84,-74.23,13,1,2,16.62,16,2.1,0,1,0,4,0,9,0,2,0,8,18,51,3,Cedar Grove,10
40.84,-74.23,7,3,1,9.63,10.33,1.5,0,0,1,4,0,9,0,2,0,8,18,51,3,Cedar Grove,8
40.84,-74.25,18,1,2,8.8,5,1.7,0,1,0,3,0,16,0,3,0,21,8,21,3,Caldwell,22
40.84,-74.25,19,2,1,10.3,11,1.9,0,0,1,3,0,16,0,3,0,21,8,21,3,Caldwell,12
40.84,-74.26,12,1,1,6.3,5,0.9,0,0,1,3,0,16,0,3,0,21,8,21,3,Caldwell,17
40.84,-74.26,19,1,2,10.8,11,2,0,0,1,3,0,16,0,3,0,21,8,21,3,Caldwell,12
40.84,-74.26,21,2,1.5,6.55,3,1.1,0,0,1,3,0,16,0,3,0,21,8,21,3,Caldwell,19
40.84,-74.28,21,1,2,90.05,19,14.2,0,0,1,3,0,16,0,3,0,21,8,21,3,Caldwell,19
40.84,-74.34,0,3,1,12.01,8.33,2.17,0,0.67,0.33,8,0,85,0,2,1,5,4,46,6,Montville,7
40.84,-74.34,1,1,1,10.3,8,1.2,0,1,0,8,0,85,0,2,1,5,4,46,6,Montville,9
40.84,-74.34,20,3,1,8.62,5.67,1.2,0,0.33,0.67,8,0,85,0,2,1,5,4,46,6,Montville,29
40.84,-74.34,21,2,1,25.28,23,5.55,0,1,0,8,0,85,0,2,1,5,4,46,6,Montville,19
40.84,-74.34,22,3,1.33,14.09,11,2.8,0,0.67,0.33,8,0,85,0,2,1,5,4,46,6,Montville,16
40.84,-74.34,6,1,1,24.3,23,5.5,0,1,0,8,0,85,0,2,1,5,4,46,6,Montville,21
40.84,-74.36,0,1,1,40.04,25,9.4,0,1,0,8,0,85,0,2,1,5,4,46,6,Montville,7
